session_id	session_start_utc	session_date_lagos	visitor_id	source	channel	medium	campaign	gclid	device	country	landing_page	page_views	duration_seconds	user_agent	is_new_visitor	converted	transaction_id	revenue_ngn	is_bot	is_spam
S000169522	2025-03-24T08:39:51Z	2025-03-24	u081645	newsletter	Email	paid	wedding_season_23	Cj0KCQ2098544438	Desktop	Nigeria	/commercial	1	19	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000169523	2025-03-24T09:38:56Z	2025-03-24	u040038	vimeo	Referral / Other	organic	retarget_q4	Not applicable	Mobile	Nigeria	/shop	1	82	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000169524	2025-03-24T07:12:10Z	2025-03-24	u032636	facebook	Facebook / Meta	none	wedding_season_23	Not applicable	Tablet	Nigeria	/shop	9	737	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	False	False	Not applicable	0.0	False	False
S000169525	2025-03-24T10:30:26Z	2025-03-24	u046724	tik tok	TikTok	social	blackfriday24	Not applicable	Tablet	Nigeria	/shop/harmattan-drop	3	99	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000169526	2025-03-24T18:12:46Z	2025-03-24	u086838	facebook	Facebook / Meta	paid	brand_always_on	Cj0KCQ6634288743	Mobile	Nigeria	/weddings	15	1326	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000169527	2025-03-24T12:58:56Z	2025-03-24	u013798	newsletter	Email	none	Not applicable	Not applicable	Desktop	United Kingdom	/contact	3	245	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	False	False	Not applicable	0.0	False	False
S000169528	2025-03-24T01:41:44Z	2025-03-24	u024276	linkedin	Referral / Other	none	lagos_nights_launch	Not applicable	Mobile	Nigeria	/commercial	4	97	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000169529	2025-03-24T14:52:58Z	2025-03-24	u012013	instagram	Instagram	paid	harmattan_drop	Cj0KCQ6407149233	Desktop	Nigeria	/portfolio	15	814	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	True	ORD522992	117500.0	False	False
S000169530	2025-03-24T20:14:56Z	2025-03-24	u048041	fb	Facebook / Meta	none	retarget_q4	Not applicable	Mobile	Ghana	/	4	246	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000169531	2025-03-24T09:08:50Z	2025-03-24	u051323	email	Email	referral	Not applicable	Not applicable	Desktop	Nigeria	/	9	701	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000169532	2025-03-24T11:40:15Z	2025-03-24	u050296	google	Google	paid	retarget_q4	Cj0KCQ8486861277	Tablet	Kenya	/contact	4	269	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000169533	2025-03-24T10:59:05Z	2025-03-24	u000549	email	Email	social	retarget_q4	Not applicable	Mobile	Kenya	/rates	1	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000169534	2025-03-24T07:21:04Z	2025-03-24	u010269	facebook	Facebook / Meta	paid	Not applicable	Cj0KCQ3400775683	Desktop	Nigeria	/	1	0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	False	False	Not applicable	0.0	False	False
S000169535	2025-03-24T07:35:30Z	2025-03-24	u037827	direct	Direct	none	wedding_season_24	Not applicable	Mobile	Nigeria	/contact	2	54	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000169536	2025-03-24T16:11:51Z	2025-03-24	u029000	instagram	Instagram	paid	black_friday	Cj0KCQ9682912937	Desktop	Ghana	/about	1	73	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	False	False	Not applicable	0.0	False	False
S000169537	2025-03-24T07:40:29Z	2025-03-24	u058536	direct	Direct	social	lagos_nights_launch	Not applicable	Mobile	Nigeria	/	1	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	False	False	Not applicable	0.0	False	False
S000169538	2025-03-24T17:32:58Z	2025-03-24	u063691	youtube	YouTube	social	showreel_push	Not applicable	Tablet	Ghana	/about	1	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000169539	2025-03-24T21:47:03Z	2025-03-24	u042905	youtube	YouTube	email	harmattan_drop	Not applicable	Mobile	Nigeria	/booking	2	97	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	False	False	Not applicable	0.0	False	False
S000169540	2025-03-24T08:17:16Z	2025-03-24	u070883	x.com	Referral / Other	organic	wedding_season_23	Not applicable	Mobile	Nigeria	/shop/harmattan-drop	15	576	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000169541	2025-03-23T23:51:53Z	2025-03-24	u082680	google	Google	social	Not applicable	Not applicable	Desktop	Nigeria	/	1	0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	False	False	Not applicable	0.0	False	False
S000169542	2025-03-24T09:55:05Z	2025-03-24	u005652	behance	Referral / Other	none	Not applicable	Not applicable	Desktop	Nigeria	/portfolio	3	139	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000169543	2025-03-24T07:05:40Z	2025-03-24	u053936	ig	Instagram	none	harmattan_drop	Not applicable	Mobile	Nigeria	/portfolio	60	0	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	True	False	Not applicable	0.0	True	False
S000169544	2025-03-24T17:50:58Z	2025-03-24	u031445	facebook	Facebook / Meta	paid	lagos_nights_launch	Cj0KCQ9887110134	Tablet	United Kingdom	/portfolio	2	166	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	False	False	Not applicable	0.0	False	False
S000169545	2025-03-24T19:28:08Z	2025-03-24	u046081	linkedin	Referral / Other	paid	harmattan_drop	Cj0KCQ5521570452	Mobile	United States	/commercial	1	48	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000169546	2025-03-24T19:52:03Z	2025-03-24	u052072	instagram	Instagram	paid	lagos_nights_launch	Cj0KCQ4638967594	Desktop	Ghana	/	1	0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000169547	2025-03-24T05:40:10Z	2025-03-24	u083220	tik tok	TikTok	paid	lagos_nights_launch	Cj0KCQ9017394912	Tablet	South Africa	/weddings	4	158	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	False	False	Not applicable	0.0	False	False
S000169548	2025-03-24T05:58:32Z	2025-03-24	u078641	behance	Referral / Other	email	black_friday	Not applicable	Tablet	Kenya	/commercial	4	93	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000169549	2025-03-24T09:10:51Z	2025-03-24	u079778	direct	Direct	email	blackfriday24	Not applicable	Mobile	United States	/about	1	20	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	False	False	Not applicable	0.0	False	False
S000169550	2025-03-24T15:59:30Z	2025-03-24	u042695	twitter	Referral / Other	paid	retarget_q4	Cj0KCQ8771179330	Tablet	Kenya	/contact	1	17	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000169551	2025-03-24T17:59:20Z	2025-03-24	u001965	tik tok	TikTok	paid	harmattan_drop	Cj0KCQ5202846347	Mobile	Nigeria	/weddings	1	44	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000169552	2025-03-24T08:06:42Z	2025-03-24	u052283	fb	Facebook / Meta	email	showreel_push	Not applicable	Desktop	Nigeria	/shop	40	0	curl/8.1.2	False	False	Not applicable	0.0	True	False
S000169553	2025-03-24T22:30:29Z	2025-03-24	u053575	google	Google	email	Not applicable	Not applicable	Mobile	Nigeria	/	2	130	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000169554	2025-03-24T19:31:19Z	2025-03-24	u058692	yt	YouTube	paid	harmattan_drop	Cj0KCQ5547652329	Mobile	Nigeria	/	4	170	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000169555	2025-03-24T09:07:49Z	2025-03-24	u088306	twitter	Referral / Other	social	retarget_q4	Not applicable	Mobile	Nigeria	/	6	249	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000169556	2025-03-24T10:21:21Z	2025-03-24	u058105	ig	Instagram	none	harmattan_drop	Not applicable	Mobile	United States	/rates	1	84	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000169557	2025-03-24T14:07:22Z	2025-03-24	u012826	referral	Referral / Other	paid	harmattan_drop	Cj0KCQ9042292024	Tablet	Nigeria	/weddings	2	171	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000169558	2025-03-24T18:36:04Z	2025-03-24	u018643	(direct)	Direct	none	retarget_q4	Not applicable	Mobile	United Kingdom	/about	1	32	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000169559	2025-03-24T21:12:20Z	2025-03-24	u034238	facebook	Facebook / Meta	social	lagos_nights_launch	Not applicable	Mobile	Nigeria	/shop	40	0	Mozilla/5.0 (compatible; AhrefsBot/7.0)	True	False	Not applicable	0.0	True	False
S000169560	2025-03-24T19:18:31Z	2025-03-24	u004620	instagram	Instagram	paid	harmattan_drop	Cj0KCQ7378073317	Desktop	Nigeria	/rates	2	178	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000169561	2025-03-24T06:52:53Z	2025-03-24	u075647	direct	Direct	paid	lagos_nights_launch	Cj0KCQ3743535664	Mobile	Nigeria	/commercial	2	96	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	True	ORD511055	43600.0	False	False
S000169562	2025-03-24T15:46:18Z	2025-03-24	u088144	referral	Referral / Other	none	wedding_season_24	Not applicable	Mobile	Nigeria	/	1	74	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	False	False	Not applicable	0.0	False	False
S000169563	2025-03-24T20:39:58Z	2025-03-24	u088358	behance	Referral / Other	none	harmattan_drop	Not applicable	Mobile	South Africa	/	1	64	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	False	False	Not applicable	0.0	False	False
S000169564	2025-03-24T10:31:14Z	2025-03-24	u088734	email	Email	none	Not applicable	Not applicable	Desktop	United Kingdom	/weddings	4	103	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000169565	2025-03-23T23:39:44Z	2025-03-24	u017861	x.com	Referral / Other	paid	lagos_nights_launch	Cj0KCQ8471454708	Tablet	Nigeria	/shop	60	0	Mozilla/5.0 (compatible; SEMrush spider)	False	False	Not applicable	0.0	True	False
S000169566	2025-03-24T17:18:37Z	2025-03-24	u044313	meta	Facebook / Meta	paid	brand_always_on	Cj0KCQ6597074151	Desktop	Nigeria	/weddings	3	221	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	False	False	Not applicable	0.0	False	False
S000169567	2025-03-24T16:28:40Z	2025-03-24	u056805	google	Google	social	showreel_push	Not applicable	Desktop	Nigeria	/shop	2	166	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000169568	2025-03-24T20:56:16Z	2025-03-24	u074414	google	Google	social	showreel_push	Not applicable	Tablet	Nigeria	/about	4	165	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	False	False	Not applicable	0.0	False	False
S000169569	2025-03-24T07:08:45Z	2025-03-24	u002616	x.com	Referral / Other	paid	blackfriday24	Cj0KCQ7574409116	Mobile	United States	/shop/harmattan-drop	2	70	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000169570	2025-03-24T22:07:28Z	2025-03-24	u074320	referral	Referral / Other	social	retarget_q4	Not applicable	Mobile	Nigeria	/rates	1	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	False	False	Not applicable	0.0	False	False
S000169571	2025-03-24T18:20:23Z	2025-03-24	u029128	referral	Referral / Other	email	Not applicable	Not applicable	Mobile	Nigeria	/contact	1	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000169572	2025-03-24T21:06:43Z	2025-03-24	u030568	linkedin	Referral / Other	social	harmattan_drop	Not applicable	Tablet	Nigeria	/shop	1	25	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	False	False	Not applicable	0.0	False	False
S000169573	2025-03-24T12:36:44Z	2025-03-24	u046109	behance	Referral / Other	paid	showreel_push	Cj0KCQ6756771332	Mobile	Ghana	/shop/harmattan-drop	2	157	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000169574	2025-03-24T09:41:15Z	2025-03-24	u025657	instagram	Instagram	email	Not applicable	Not applicable	Mobile	Kenya	/weddings	3	115	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	False	False	Not applicable	0.0	False	False
S000169575	2025-03-24T17:13:37Z	2025-03-24	u062551	facebook	Facebook / Meta	none	wedding_season_24	Not applicable	Mobile	Ghana	/portfolio	1	16	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000169576	2025-03-24T01:30:13Z	2025-03-24	u040215	twitter	Referral / Other	paid	brand_always_on	Cj0KCQ1963006764	Desktop	United Kingdom	/contact	1	0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	False	False	Not applicable	0.0	False	False
S000169577	2025-03-24T14:17:45Z	2025-03-24	u002841	meta	Facebook / Meta	paid	wedding_season_23	Cj0KCQ3161535710	Desktop	Nigeria	/booking	1	37	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000169578	2025-03-24T18:58:30Z	2025-03-24	u039172	yt	YouTube	organic	black_friday	Not applicable	Desktop	Nigeria	/contact	3	193	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000169579	2025-03-24T18:17:00Z	2025-03-24	u063704	(direct)	Direct	none	retarget_q4	Not applicable	Mobile	Ghana	/contact	1	58	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000169580	2025-03-24T13:12:00Z	2025-03-24	u082830	tiktok	TikTok	none	wedding_season_23	Not applicable	Desktop	United States	/shop	1	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000169581	2025-03-24T06:56:35Z	2025-03-24	u027640	direct	Direct	email	harmattan_drop	Not applicable	Mobile	Nigeria	/booking	1	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000169582	2025-03-24T20:57:39Z	2025-03-24	u051295	google	Google	paid	harmattan_drop	Cj0KCQ6917395079	Mobile	Nigeria	/shop	2	183	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000169583	2025-03-24T10:30:20Z	2025-03-24	u087345	email	Email	none	Not applicable	Not applicable	Mobile	Nigeria	/portfolio	2	31	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	False	False	Not applicable	0.0	False	False
S000169584	2025-03-24T11:39:54Z	2025-03-24	u057030	linkedin	Referral / Other	organic	Not applicable	Not applicable	Desktop	Nigeria	/	40	0	Mozilla/5.0 (compatible; SEMrush spider)	True	False	Not applicable	0.0	True	False
S000169585	2025-03-24T19:56:39Z	2025-03-24	u000353	vimeo	Referral / Other	paid	retarget_q4	Cj0KCQ3876490479	Mobile	Nigeria	/portfolio	2	150	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000169586	2025-03-24T12:35:02Z	2025-03-24	u033212	(direct)	Direct	email	Not applicable	Not applicable	Mobile	Nigeria	/rates	4	277	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000169587	2025-03-24T18:26:49Z	2025-03-24	u008510	twitter	Referral / Other	paid	harmattan_drop	Cj0KCQ1751273273	Mobile	Nigeria	/portfolio	1	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000169588	2025-03-24T18:24:28Z	2025-03-24	u066525	tiktok	TikTok	social	harmattan_drop	Not applicable	Tablet	Kenya	/blog/5-tips-for-your-wedding-film	3	272	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	False	False	Not applicable	0.0	False	False
S000169589	2025-03-24T19:49:02Z	2025-03-24	u058558	email	Email	paid	retarget_q4	Cj0KCQ4040862285	Tablet	Nigeria	/portfolio	6	471	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	False	False	Not applicable	0.0	False	False
S000169590	2025-03-24T12:06:18Z	2025-03-24	u005536	yt	YouTube	social	harmattan_drop	Not applicable	Mobile	Nigeria	/contact	1	65	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	False	False	Not applicable	0.0	False	False
S000169591	2025-03-24T16:27:35Z	2025-03-24	u038456	ig	Instagram	none	Not applicable	Not applicable	Desktop	United Kingdom	/rates	1	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000169592	2025-03-24T16:10:12Z	2025-03-24	u024389	tiktok	TikTok	none	Not applicable	Not applicable	Mobile	Nigeria	/weddings	1	0	Mozilla/5.0 (compatible; SEMrush spider)	True	False	Not applicable	0.0	True	False
S000169593	2025-03-24T07:02:16Z	2025-03-24	u023089	twitter	Referral / Other	paid	black_friday	Cj0KCQ9252560755	Tablet	Nigeria	/booking	1	0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000169594	2025-03-24T09:39:03Z	2025-03-24	u013358	email	Email	organic	Not applicable	Not applicable	Mobile	Nigeria	/weddings	2	120	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000169595	2025-03-24T17:25:51Z	2025-03-24	u037855	tiktok	TikTok	social	wedding_season_23	Not applicable	Mobile	Nigeria	/portfolio	2	151	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	False	False	Not applicable	0.0	False	False
S000169596	2025-03-24T07:37:10Z	2025-03-24	u020757	newsletter	Email	paid	retarget_q4	Cj0KCQ7986186049	Mobile	Nigeria	/shop	1	0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	False	False	Not applicable	0.0	False	False
S000169597	2025-03-24T08:36:56Z	2025-03-24	u057040	instagram	Instagram	referral	blackfriday24	Not applicable	Mobile	Nigeria	/portfolio	40	0	Mozilla/5.0 (compatible; bingbot/2.0)	True	False	Not applicable	0.0	True	False
S000169598	2025-03-24T08:51:20Z	2025-03-24	u086471	behance	Referral / Other	organic	brand_always_on	Not applicable	Tablet	Nigeria	/contact	3	70	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000169599	2025-03-24T19:10:05Z	2025-03-24	u023155	youtube	YouTube	paid	Not applicable	Cj0KCQ3429968980	Mobile	Nigeria	/weddings	3	147	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	False	False	Not applicable	0.0	False	False
S000169600	2025-03-24T06:06:53Z	2025-03-24	u084684	(direct)	Direct	none	showreel_push	Not applicable	Desktop	Nigeria	/shop	3	49	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000169601	2025-03-24T05:44:56Z	2025-03-24	u004415	google	Google	paid	wedding_season_23	Cj0KCQ8700619477	Tablet	Kenya	/about	2	86	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000169602	2025-03-24T07:03:21Z	2025-03-24	u073359	fb	Facebook / Meta	none	Not applicable	Not applicable	Desktop	United Kingdom	/commercial	40	0	python-requests/2.31.0	True	False	Not applicable	0.0	True	False
S000169603	2025-03-24T13:06:17Z	2025-03-24	u004083	vimeo	Referral / Other	paid	black_friday	Cj0KCQ6162401036	Mobile	United States	/rates	6	389	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	False	False	Not applicable	0.0	False	False
S000169604	2025-03-24T08:18:57Z	2025-03-24	u058704	tik tok	TikTok	none	wedding_season_24	Not applicable	Desktop	Nigeria	/shop	3	278	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000169605	2025-03-24T16:37:15Z	2025-03-24	u035100	google	Google	none	showreel_push	Not applicable	Mobile	Nigeria	/portfolio	40	0	HeadlessChrome/119.0.0.0	False	False	Not applicable	0.0	True	False
S000169606	2025-03-24T07:56:24Z	2025-03-24	u038266	google	Google	none	Not applicable	Not applicable	Mobile	Nigeria	/rates	3	189	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	False	False	Not applicable	0.0	False	False
